query_id	n_targets	n_intact	n_trimmed	n_skipped	frac_intact	mean_inframe_coverage	gene_name	pfam_id	n_exons_spanned	n_cds_exons	is_single_exon_domain	domain_length_aa	clan	clan_name
PFAM0000329	19	16	1	2	0.8421052631578947	0.8768526315789473	CD22	PF24518	1.0	13.0	True	102.0	CL0159	E-set
PFAM0000330	19	12	1	6	0.631578947368421	0.6656105263157894	CD22	PF08205	1.0	13.0	True	83.0	CL0159	E-set
PFAM0000331	19	7	0	12	0.3684210526315789	0.3684210526315789	CD22	PF13927	1.0	13.0	True	69.0	CL0159	E-set
PFAM0000332	19	7	0	12	0.3684210526315789	0.3684210526315789	CD22	PF13927	1.0	13.0	True	58.0	CL0159	E-set
PFAM0000333	19	11	0	8	0.5789473684210527	0.5789473684210527	CD22	PF13895	1.0	13.0	True	73.0	CL0159	E-set
PFAM0000334	19	11	0	8	0.5789473684210527	0.5789473684210527	CD22	PF13927	1.0	13.0	True	66.0	CL0159	E-set
PFAM0000336	6	4	1	1	0.6666666666666666	0.7479999999999999	ZFY	PF04704	5.0	7.0	False	334.0	PF04704	
PFAM0000337	6	5	0	1	0.8333333333333334	0.8333333333333334	ZFY	PF00096	1.0	7.0	True	23.0	CL0361	C2H2-zf
PFAM0000338	6	5	0	1	0.8333333333333334	0.8333333333333334	ZFY	PF00096	1.0	7.0	True	22.0	CL0361	C2H2-zf
PFAM0000339	6	5	0	1	0.8333333333333334	0.8333333333333334	ZFY	PF00096	1.0	7.0	True	23.0	CL0361	C2H2-zf
PFAM0000340	6	5	0	1	0.8333333333333334	0.8333333333333334	ZFY	PF13909	1.0	7.0	True	26.0	CL0361	C2H2-zf
PFAM0000341	6	5	0	1	0.8333333333333334	0.8333333333333334	ZFY	PF00096	1.0	7.0	True	23.0	CL0361	C2H2-zf
PFAM0000342	6	5	0	1	0.8333333333333334	0.8333333333333334	ZFY	PF00096	1.0	7.0	True	23.0	CL0361	C2H2-zf
PFAM0000343	6	5	0	1	0.8333333333333334	0.8333333333333334	ZFY	PF00096	1.0	7.0	True	24.0	CL0361	C2H2-zf
PFAM0000344	6	5	0	1	0.8333333333333334	0.8333333333333334	ZFY	PF00096	1.0	7.0	True	23.0	CL0361	C2H2-zf
PFAM0000346	6	4	0	2	0.6666666666666666	0.6704333333333333	KCNQ1	PF00520	8.0	16.0	False	235.0	CL0030	Ion_channel
PFAM0000347	6	5	0	1	0.8333333333333334	0.8638166666666667	KCNQ1	PF03520	6.0	16.0	False	113.0	PF03520	
PFAM0000348	2	0	1	1	0.0	0.6104	TRIB2	PF00069	3.0	3.0	False	234.0	CL0016	PKinase
PFAM0000350	5	3	0	2	0.6	0.73962	GPKOW	PF12656	2.0	11.0	False	53.0	CL0449	G-PATCH
PFAM0000351	5	3	2	0	0.6	0.83224	GPKOW	PF00467	2.0	11.0	False	31.0	CL0010	SH3
PFAM0000352	5	5	0	0	1.0	1.0	GPKOW	PF25088	4.0	11.0	False	108.0	CL0010	SH3
PFAM0000353	11	9	0	2	0.8181818181818182	0.8255454545454545	AQR	PF16399	15.0	35.0	False	391.0	CL0020	TPR
PFAM0000354	11	9	0	2	0.8181818181818182	0.8181818181818182	AQR	PF21143	4.0	35.0	False	167.0	CL0866	ALR_C-like
PFAM0000355	11	8	0	3	0.7272727272727273	0.7703181818181818	AQR	PF21144	2.0	35.0	False	88.0	PF21144	
PFAM0000356	11	10	0	1	0.9090909090909091	0.8634909090909091	AQR	PF13086	8.0	35.0	False	305.0	CL0023	P-loop_NTPase
PFAM0000357	11	8	2	1	0.7272727272727273	0.8248545454545454	AQR	PF13087	5.0	35.0	False	191.0	CL0023	P-loop_NTPase
PFAM0000359	4	2	1	1	0.5	0.61715	ST6GALNAC1	PF00777	7.0	9.0	False	281.0	PF00777	
PFAM0000363	9	5	2	2	0.5555555555555556	0.7403777777777778	LMCD1	PF06297	2.0	6.0	False	101.0	PF06297	
PFAM0000364	9	6	0	3	0.6666666666666666	0.6666666666666666	LMCD1	PF00412	1.0	6.0	True	41.0	CL0839	Tbcl_zf
PFAM0000365	9	7	0	2	0.7777777777777778	0.7654333333333333	LMCD1	PF00412	2.0	6.0	False	54.0	CL0839	Tbcl_zf
PFAM0000366	4	4	0	0	1.0	1.0	PSMC4	PF16450	2.0	11.0	False	56.0	CL0021	OB
PFAM0000367	4	3	1	0	0.75	0.88805	PSMC4	PF00004	4.0	11.0	False	134.0	CL0023	P-loop_NTPase
PFAM0000368	4	4	0	0	1.0	1.0	PSMC4	PF17862	3.0	11.0	False	44.0	CL0671	AAA_lid
PFAM0000372	10	8	1	1	0.8	0.89986	ACAP1	PF16746	9.0	22.0	False	234.0	CL0145	Golgi-transport
PFAM0000373	10	8	0	2	0.8	0.8	ACAP1	PF00169	4.0	22.0	False	93.0	CL0266	PH
PFAM0000374	10	8	0	2	0.8	0.78957	ACAP1	PF01412	4.0	22.0	False	115.0	PF01412	
PFAM0000375	10	8	0	2	0.8	0.8	ACAP1	PF12796	3.0	22.0	False	83.0	CL0465	Ank
PFAM0000376	24	12	7	5	0.5	0.7079666666666666	DERL2	PF04511	6.0	7.0	False	191.0	CL0207	Rhomboid-like
PFAM0000380	1	0	1	0	0.0	0.6725	ANO8	PF04547	7.0	18.0	False	345.0	CL0416	Anoctamin-like
PFAM0000381	1	0	0	1	0.0	0.0	ANO8	PF04547	4.0	18.0	False	170.0	CL0416	Anoctamin-like
PFAM0000382	21	20	0	1	0.9523809523809523	0.9360571428571428	KDM4B	PF02375	2.0	21.0	False	35.0	CL0029	Cupin
PFAM0000383	21	17	0	4	0.8095238095238095	0.8095238095238095	KDM4B	PF02373	4.0	21.0	False	117.0	CL0029	Cupin
PFAM0000384	21	17	0	4	0.8095238095238095	0.8095238095238095	KDM4B	PF13831	2.0	21.0	False	36.0	CL0229	RING
PFAM0000385	21	16	1	4	0.7619047619047619	0.8095238095238095	KDM4B	PF13832	3.0	21.0	False	111.0	CL0229	RING
PFAM0000386	21	17	0	4	0.8095238095238095	0.8095238095238095	KDM4B	PF18104	1.0	21.0	True	35.0	CL0010	SH3
PFAM0000387	21	17	0	4	0.8095238095238095	0.8095238095238095	KDM4B	PF18104	2.0	21.0	False	35.0	CL0010	SH3
PFAM0000389	2	1	0	1	0.5	0.5	ICAM3	PF03921	2.0	7.0	False	89.0	CL0159	E-set
PFAM0000390	2	0	0	2	0.0	0.0	ICAM3	PF21146	1.0	7.0	True	90.0	CL0159	E-set
PFAM0000391	9	9	0	0	1.0	1.0	CAMSAP3	PF11971	2.0	17.0	False	79.0	CL0188	CH
PFAM0000392	9	9	0	0	1.0	1.0	CAMSAP3	PF17095	1.0	17.0	True	54.0	PF17095	
PFAM0000393	9	9	0	0	1.0	1.0	CAMSAP3	PF08683	2.0	17.0	False	119.0	CL0350	PRC-barrel
PFAM0000394	6	3	0	3	0.5	0.46493333333333337	CTTNBP2	PF09727	2.0	23.0	False	103.0	PF09727	
PFAM0000395	6	0	0	6	0.0	0.0	CTTNBP2	PF12796	3.0	23.0	False	92.0	CL0465	Ank
PFAM0000396	6	0	0	6	0.0	0.0	CTTNBP2	PF00023	1.0	23.0	True	30.0	CL0465	Ank
PFAM0000397	6	0	0	6	0.0	0.0	CTTNBP2	PF00023	1.0	23.0	True	24.0	CL0465	Ank
PFAM0000398	4	2	1	1	0.5	0.7191000000000001	ACTL6B	PF00022	14.0	14.0	False	418.0	CL0108	Actin_ATPase
PFAM0000401	19	17	1	1	0.8947368421052632	0.9131526315789474	KIF22	PF00225	6.0	14.0	False	320.0	CL0023	P-loop_NTPase
PFAM0000402	19	16	1	2	0.8421052631578947	0.876163157894737	KIF22	PF12836	2.0	14.0	False	51.0	CL0198	HHH
PFAM0000403	3	2	1	0	0.6666666666666666	0.8446333333333333	PRSS22	PF00089	4.0	6.0	False	236.0	CL0124	Peptidase_PA
PFAM0000404	12	11	0	1	0.9166666666666666	0.90795	CEACAM1	PF07686	1.0	9.0	True	102.0	CL0159	E-set
PFAM0000405	12	8	0	4	0.6666666666666666	0.6666666666666666	CEACAM1	PF13927	1.0	9.0	True	74.0	CL0159	E-set
PFAM0000406	12	7	0	5	0.5833333333333334	0.5833333333333334	CEACAM1	PF13895	1.0	9.0	True	79.0	CL0159	E-set
PFAM0000407	12	2	0	10	0.16666666666666666	0.16666666666666666	CEACAM1	PF00047	1.0	9.0	True	73.0	CL0159	E-set
PFAM0000408	11	10	1	0	0.9090909090909091	0.9779636363636364	YTHDC2	PF01424	3.0	29.0	False	55.0	CL0879	R3H-like
PFAM0000409	11	10	0	1	0.9090909090909091	0.9094818181818183	YTHDC2	PF00270	4.0	29.0	False	155.0	CL0023	P-loop_NTPase
PFAM0000410	11	10	0	1	0.9090909090909091	0.9060818181818181	YTHDC2	PF00271	6.0	29.0	False	131.0	CL0023	P-loop_NTPase
PFAM0000411	11	6	0	5	0.5454545454545454	0.6018818181818182	YTHDC2	PF04408	2.0	29.0	False	29.0	CL0123	HTH
PFAM0000412	11	6	1	4	0.5454545454545454	0.6147181818181818	YTHDC2	PF21010	1.0	29.0	True	63.0	PF21010	
PFAM0000413	11	9	0	2	0.8181818181818182	0.8181818181818182	YTHDC2	PF07717	2.0	29.0	False	95.0	CL0021	OB
PFAM0000414	11	9	0	2	0.8181818181818182	0.8181818181818182	YTHDC2	PF04146	3.0	29.0	False	131.0	CL0178	PUA
PFAM0000415	18	11	4	3	0.6111111111111112	0.7681611111111111	TMEM161A	PF10268	11.0	12.0	False	475.0	PF10268	
PFAM0000416	25	15	7	3	0.6	0.7575	BCAR1	PF00018	1.0	7.0	True	48.0	CL0010	SH3
PFAM0000417	25	16	0	9	0.64	0.64	BCAR1	PF08824	1.0	7.0	True	155.0	PF08824	
PFAM0000418	25	16	0	9	0.64	0.6390480000000001	BCAR1	PF12026	3.0	7.0	False	210.0	CL0705	VBS-like
PFAM0000419	7	7	0	0	1.0	1.0	FOXJ2	PF00250	3.0	10.0	False	79.0	CL0123	HTH
PFAM0000420	11	9	1	1	0.8181818181818182	0.9235181818181818	TNFRSF1A	PF00020	2.0	10.0	False	42.0	CL0607	TNF_receptor
PFAM0000421	11	9	1	1	0.8181818181818182	0.8916636363636363	TNFRSF1A	PF00020	2.0	10.0	False	40.0	CL0607	TNF_receptor
PFAM0000422	11	9	0	2	0.8181818181818182	0.8181818181818182	TNFRSF1A	PF00531	1.0	10.0	True	83.0	CL0041	Death
PFAM0000423	13	11	1	1	0.8461538461538461	0.8738923076923076	GOLGA5	PF09787	8.0	12.0	False	305.0	PF09787	
PFAM0000443	26	24	0	2	0.9230769230769231	0.92115	PPP2R5B	PF01603	13.0	13.0	False	405.0	CL0020	TPR
PFAM0000444	3	3	0	0	1.0	0.9612666666666666	PYGM	PF00343	19.0	20.0	False	714.0	CL0113	GT-B
PFAM0000445	1	0	0	1	0.0	0.0	BCL3	PF00023	2.0	9.0	False	22.0	CL0465	Ank
PFAM0000446	1	0	0	1	0.0	0.0	BCL3	PF12796	3.0	9.0	False	87.0	CL0465	Ank
PFAM0000447	1	0	0	1	0.0	0.0	BCL3	PF12796	3.0	9.0	False	77.0	CL0465	Ank
PFAM0000449	12	7	3	2	0.5833333333333334	0.7425416666666668	PIGB	PF03901	10.0	12.0	False	387.0	CL0111	GT-C
PFAM0000451	1	1	0	0	1.0	1.0	PRLH	PF15172	2.0	2.0	False	45.0	PF15172	
PFAM0000453	7	1	0	6	0.14285714285714285	0.14285714285714285	FSTL3	PF21333	1.0	5.0	True	61.0	PF21333	
PFAM0000454	7	1	0	6	0.14285714285714285	0.1972857142857143	FSTL3	PF09289	1.0	5.0	True	21.0	CL0001	EGF
PFAM0000455	7	2	0	5	0.2857142857142857	0.2857142857142857	FSTL3	PF07648	1.0	5.0	True	48.0	CL0005	Kazal
PFAM0000456	7	0	0	7	0.0	0.25394285714285714	FSTL3	PF07648	1.0	5.0	True	45.0	CL0005	Kazal
PFAM0000457	1	1	0	0	1.0	1.0	EPHA8	PF01404	2.0	17.0	False	172.0	CL0202	GBD
PFAM0000458	1	1	0	0	1.0	1.0	EPHA8	PF00041	1.0	17.0	True	92.0	CL0159	E-set
PFAM0000459	1	0	0	1	0.0	0.0	EPHA8	PF00041	2.0	17.0	False	90.0	CL0159	E-set
PFAM0000460	1	0	0	1	0.0	0.0	EPHA8	PF14575	3.0	17.0	False	90.0	PF14575	
PFAM0000461	1	0	0	1	0.0	0.0	EPHA8	PF07714	6.0	17.0	False	258.0	CL0016	PKinase
PFAM0000462	1	0	0	1	0.0	0.0	EPHA8	PF00536	2.0	17.0	False	59.0	CL0003	SAM
PFAM0000463	2	1	0	1	0.5	0.5	TRIP13	PF23563	3.0	13.0	False	89.0	CL0402	Cdc48_2-like
PFAM0000464	2	1	0	1	0.5	0.5	TRIP13	PF00004	6.0	13.0	False	146.0	CL0023	P-loop_NTPase
PFAM0000465	2	1	0	1	0.5	0.4899	TRIP13	PF23242	4.0	13.0	False	99.0	CL0671	AAA_lid
PFAM0000469	2	0	0	2	0.0	0.2442	VASH1	PF14822	5.0	7.0	False	245.0	CL0125	Peptidase_CA
PFAM0000473	2	1	0	1	0.5	0.61895	KRT20	PF00038	6.0	8.0	False	311.0	PF00038	
PFAM0000474	16	14	0	2	0.875	0.8916	SPP2	PF07448	2.0	7.0	False	64.0	CL0320	PepSY
PFAM0000475	7	4	3	0	0.5714285714285714	0.8416714285714286	HSD17B10	PF00106	5.0	6.0	False	200.0	CL0063	NADP_Rossmann
PFAM0000477	20	17	1	2	0.85	0.87463	NMRK2	PF13238	6.0	7.0	False	136.0	CL0023	P-loop_NTPase
PFAM0000482	63	51	2	10	0.8095238095238095	0.8327841269841271	ST6GAL1	PF00777	5.0	5.0	False	212.0	PF00777	
PFAM0000483	8	4	2	2	0.5	0.6844875	TIMM21	PF08294	6.0	6.0	False	145.0	CL0051	NTF2
PFAM0000484	1	1	0	0	1.0	1.0	BPIFB2	PF01273	6.0	15.0	False	150.0	CL0648	Aha1_BPI
PFAM0000485	1	1	0	0	1.0	1.0	BPIFB2	PF02886	8.0	15.0	False	202.0	CL0648	Aha1_BPI
PFAM0000486	4	4	0	0	1.0	1.0	REXO1	PF15870	4.0	16.0	False	161.0	PF15870	
PFAM0000487	15	13	0	2	0.8666666666666667	0.8666666666666667	MKRN2	PF14608	2.0	8.0	False	19.0	CL0537	CCCH_zf
PFAM0000488	15	12	0	3	0.8	0.83556	MKRN2	PF00642	2.0	8.0	False	20.0	CL0537	CCCH_zf
PFAM0000489	15	12	0	3	0.8	0.8	MKRN2	PF00642	1.0	8.0	True	23.0	CL0537	CCCH_zf
PFAM0000490	15	15	0	0	1.0	1.0	MKRN2	PF14608	1.0	8.0	True	23.0	CL0537	CCCH_zf
PFAM0000491	3	3	0	0	1.0	1.0	GPATCH1	PF07713	3.0	20.0	False	85.0	PF07713	
PFAM0000492	3	3	0	0	1.0	1.0	GPATCH1	PF01585	1.0	20.0	True	23.0	CL0449	G-PATCH
PFAM0000494	14	11	0	3	0.7857142857142857	0.8061285714285714	KEAP1	PF00651	1.0	5.0	True	112.0	CL0033	POZ
PFAM0000495	14	9	2	3	0.6428571428571429	0.7817071428571428	KEAP1	PF07707	2.0	5.0	False	101.0	CL0033	POZ
PFAM0000496	14	10	0	4	0.7142857142857143	0.7142857142857143	KEAP1	PF01344	1.0	5.0	True	39.0	CL0186	Beta_propeller
PFAM0000497	14	10	0	4	0.7142857142857143	0.7142857142857143	KEAP1	PF01344	1.0	5.0	True	50.0	CL0186	Beta_propeller
PFAM0000498	14	10	0	4	0.7142857142857143	0.7142857142857143	KEAP1	PF01344	2.0	5.0	False	45.0	CL0186	Beta_propeller
PFAM0000499	14	10	0	4	0.7142857142857143	0.7132714285714286	KEAP1	PF24681	3.0	5.0	False	141.0	CL0186	Beta_propeller
PFAM0000500	2	2	0	0	1.0	1.0	P2RY10	PF00001	1.0	1.0	True	254.0	CL0192	GPCR_A
PFAM0000504	2	0	0	2	0.0	0.2114	NGFR	PF00020	2.0	6.0	False	41.0	CL0607	TNF_receptor
PFAM0000505	2	1	0	1	0.5	0.5	NGFR	PF00020	1.0	6.0	True	38.0	CL0607	TNF_receptor
PFAM0000506	2	1	0	1	0.5	0.5	NGFR	PF00020	1.0	6.0	True	40.0	CL0607	TNF_receptor
PFAM0000507	2	1	0	1	0.5	0.5	NGFR	PF18422	2.0	6.0	False	38.0	PF18422	
PFAM0000508	2	1	0	1	0.5	0.5	NGFR	PF00531	1.0	6.0	True	73.0	CL0041	Death
PFAM0000509	2	1	0	1	0.5	0.5	NTN1	PF00055	1.0	6.0	True	233.0	CL0202	GBD
PFAM0000510	2	1	0	1	0.5	0.5	NTN1	PF24973	1.0	6.0	True	44.0	CL0001	EGF
PFAM0000511	2	1	0	1	0.5	0.60785	NTN1	PF00053	1.0	6.0	True	51.0	CL0001	EGF
PFAM0000512	2	2	0	0	1.0	1.0	NTN1	PF00053	1.0	6.0	True	43.0	CL0001	EGF
PFAM0000513	2	1	0	1	0.5	0.5	NTN1	PF01759	2.0	6.0	False	107.0	CL0353	TIMP-like
PFAM0000514	6	3	2	1	0.5	0.6994833333333332	ISOC1	PF00857	4.0	5.0	False	149.0	PF00857	
PFAM0000515	32	20	1	11	0.625	0.64639375	TRO	PF01454	7.0	11.0	False	167.0	CL0123	HTH
PFAM0000516	2	0	1	1	0.0	0.3954	MNT	PF00010	3.0	6.0	False	51.0	CL0827	bHLH
PFAM0000517	6	5	0	1	0.8333333333333334	0.8935833333333333	LAPTM4A	PF03821	3.0	7.0	False	71.0	CL0347	TSPAN_4TM-like
PFAM0000518	6	4	2	0	0.6666666666666666	0.8857166666666667	LAPTM4A	PF03821	3.0	7.0	False	70.0	CL0347	TSPAN_4TM-like
PFAM0000519	3	2	0	1	0.6666666666666666	0.6666666666666666	ADAM7	PF01562	4.0	21.0	False	85.0	PF01562	
PFAM0000520	3	2	0	1	0.6666666666666666	0.6156333333333334	ADAM7	PF01421	6.0	21.0	False	196.0	CL0126	Peptidase_MA
PFAM0000521	3	2	0	1	0.6666666666666666	0.6666666666666666	ADAM7	PF00200	3.0	21.0	False	73.0	PF00200	
PFAM0000522	3	2	0	1	0.6666666666666666	0.6666666666666666	ADAM7	PF08516	3.0	21.0	False	111.0	CL0750	ADAM_CR_sf
PFAM0000526	9	7	1	1	0.7777777777777778	0.7877444444444444	PTPN18	PF00102	10.0	15.0	False	234.0	CL0031	Phosphatase
PFAM0000529	33	15	2	16	0.45454545454545453	0.5838848484848485	ALDH3A2	PF00171	9.0	10.0	False	415.0	CL0099	ALDH-like
PFAM0000530	9	7	1	1	0.7777777777777778	0.8591777777777777	STK10	PF00069	8.0	19.0	False	258.0	CL0016	PKinase
PFAM0000531	9	7	1	1	0.7777777777777778	0.8641111111111112	STK10	PF12474	4.0	19.0	False	139.0	PF12474	
PFAM0000532	9	8	0	1	0.8888888888888888	0.8857333333333334	STK10	PF12474	4.0	19.0	False	141.0	PF12474	
PFAM0000534	1	1	0	0	1.0	1.0	TBX21	PF00907	5.0	6.0	False	188.0	CL0073	P53-like
PFAM0000536	7	5	2	0	0.7142857142857143	0.9039999999999999	CA12	PF00194	6.0	11.0	False	251.0	PF00194	
PFAM0000537	30	24	2	4	0.8	0.843	MAP2K5	PF00564	4.0	22.0	False	77.0	CL0072	Ubiquitin
PFAM0000538	30	23	4	3	0.7666666666666667	0.8192900000000001	MAP2K5	PF00069	15.0	22.0	False	250.0	CL0016	PKinase
PFAM0000539	2	1	1	0	0.5	0.70525	TIGAR	PF00300	6.0	6.0	False	134.0	CL0071	His_phosphatase
PFAM0000540	1	0	0	1	0.0	0.2467	FGF20	PF00167	3.0	3.0	False	127.0	CL0066	Trefoil
PFAM0000541	4	3	1	0	0.75	0.889775	MTMR7	PF21098	3.0	14.0	False	93.0	CL0266	PH
PFAM0000542	4	2	2	0	0.5	0.85	MTMR7	PF06602	8.0	14.0	False	340.0	CL0031	Phosphatase
PFAM0000543	22	18	0	4	0.8181818181818182	0.8552454545454545	CPB2	PF02244	3.0	11.0	False	74.0	CL0570	PPP-I
PFAM0000544	22	17	4	1	0.7727272727272727	0.8741090909090908	CPB2	PF00246	7.0	11.0	False	282.0	CL0865	ZnExoPePases
PFAM0000545	19	15	4	0	0.7894736842105263	0.9208842105263159	FAM107B	PF06625	3.0	5.0	False	108.0	PF06625	
PFAM0000546	11	4	1	6	0.36363636363636365	0.4269454545454545	CDK13	PF00069	8.0	14.0	False	291.0	CL0016	PKinase
PFAM0000547	7	4	3	0	0.5714285714285714	0.8760857142857142	TSPAN32	PF00335	8.0	10.0	False	211.0	CL0347	TSPAN_4TM-like
PFAM0000550	11	8	2	1	0.7272727272727273	0.8382818181818181	TRAM2	PF03798	7.0	11.0	False	199.0	PF03798	
PFAM0000551	3	1	2	0	0.3333333333333333	0.7371666666666666	CLDN18	PF00822	4.0	5.0	False	186.0	CL0375	Transporter
PFAM0000556	6	5	1	0	0.8333333333333334	0.8700666666666667	NDUFB4	PF07225	3.0	3.0	False	124.0	PF07225	
PFAM0000557	10	7	1	2	0.7	0.76978	HEATR6	PF13251	4.0	20.0	False	182.0	CL0020	TPR
PFAM0000558	31	16	4	11	0.5161290322580645	0.6709451612903226	ERLEC1	PF07915	5.0	14.0	False	88.0	CL0226	M6PR
PFAM0000559	31	27	3	1	0.8709677419354839	0.9097548387096774	ERLEC1	PF07915	4.0	14.0	False	79.0	CL0226	M6PR
PFAM0000564	6	4	1	1	0.6666666666666666	0.7630666666666667	TMEM131	PF12371	3.0	41.0	False	83.0	CL0159	E-set
PFAM0000565	6	4	0	2	0.6666666666666666	0.7277833333333333	TMEM131	PF24495	3.0	41.0	False	90.0	CL0159	E-set
PFAM0000566	6	4	0	2	0.6666666666666666	0.6666666666666666	TMEM131	PF19532	2.0	41.0	False	51.0	CL0159	E-set
PFAM0000567	6	4	0	2	0.6666666666666666	0.6666666666666666	TMEM131	PF24498	2.0	41.0	False	100.0	CL0159	E-set
PFAM0000568	6	4	0	2	0.6666666666666666	0.6666666666666666	TMEM131	PF24499	5.0	41.0	False	137.0	CL0159	E-set
PFAM0000569	6	4	1	1	0.6666666666666666	0.7812	TMEM131	PF24501	2.0	41.0	False	65.0	CL0159	E-set
PFAM0000574	5	3	0	2	0.6	0.67684	TMEM38A	PF05197	6.0	6.0	False	190.0	PF05197	
PFAM0000583	4	2	1	1	0.5	0.6621	PSG6	PF07686	1.0	6.0	True	91.0	CL0159	E-set
PFAM0000584	4	3	0	1	0.75	0.75	PSG6	PF13927	1.0	6.0	True	74.0	CL0159	E-set
PFAM0000585	4	1	0	3	0.25	0.3367	PSG6	PF13895	1.0	6.0	True	74.0	CL0159	E-set
PFAM0000586	4	2	0	2	0.5	0.5	PSG6	PF13895	1.0	6.0	True	79.0	CL0159	E-set
PFAM0000587	13	8	4	1	0.6153846153846154	0.8115769230769231	ACTR6	PF00022	11.0	11.0	False	393.0	CL0108	Actin_ATPase
PFAM0000593	7	6	0	1	0.8571428571428571	0.8699857142857143	FAP	PF00930	13.0	26.0	False	367.0	CL0186	Beta_propeller
PFAM0000594	7	5	1	1	0.7142857142857143	0.7945142857142857	FAP	PF00326	7.0	26.0	False	203.0	CL0028	AB_hydrolase
PFAM0000604	2	1	0	1	0.5	0.5	DMRT3	PF00751	1.0	2.0	True	47.0	PF00751	
PFAM0000605	2	1	0	1	0.5	0.5139	DMRT3	PF03474	1.0	2.0	True	36.0	CL0214	UBA
PFAM0000606	59	57	2	0	0.9661016949152542	0.9892152542372882	OSBPL6	PF15409	4.0	23.0	False	88.0	CL0266	PH
PFAM0000607	59	58	0	1	0.9830508474576272	0.9810762711864407	OSBPL6	PF01237	9.0	23.0	False	352.0	PF01237	
PFAM0000608	4	4	0	0	1.0	1.0	CCN5	PF00219	1.0	4.0	True	53.0	CL0547	GF_recep_C-rich
PFAM0000609	4	3	0	1	0.75	0.75	CCN5	PF00093	1.0	4.0	True	64.0	CL0451	FnI-like
PFAM0000610	4	3	0	1	0.75	0.75	CCN5	PF19035	1.0	4.0	True	44.0	CL0692	TSP1
PFAM0000614	5	1	4	0	0.2	0.79076	OSTM1	PF09777	6.0	6.0	False	245.0	PF09777	
PFAM0000630	4	3	0	1	0.75	0.755275	SLC13A1	PF00939	15.0	15.0	False	567.0	CL0182	IT
PFAM0000638	4	0	0	4	0.0	0.0	PCDHB2	PF08266	1.0	1.0	True	82.0	CL0159	E-set
PFAM0000639	4	0	0	4	0.0	0.0	PCDHB2	PF00028	1.0	1.0	True	92.0	CL0159	E-set
PFAM0000640	4	0	0	4	0.0	0.0	PCDHB2	PF00028	1.0	1.0	True	91.0	CL0159	E-set
PFAM0000641	4	0	0	4	0.0	0.0	PCDHB2	PF00028	1.0	1.0	True	87.0	CL0159	E-set
PFAM0000642	4	0	0	4	0.0	0.0	PCDHB2	PF00028	1.0	1.0	True	97.0	CL0159	E-set
PFAM0000643	4	0	0	4	0.0	0.0	PCDHB2	PF00028	1.0	1.0	True	82.0	CL0159	E-set
PFAM0000644	4	0	0	4	0.0	0.11445	PCDHB2	PF16492	1.0	1.0	True	83.0	PF16492	
PFAM0000645	16	13	2	1	0.8125	0.9099125	IFT25	PF00754	5.0	5.0	False	108.0	CL0202	GBD
PFAM0000646	12	9	2	1	0.75	0.8551500000000001	STRADB	PF00069	8.0	11.0	False	312.0	CL0016	PKinase
PFAM0000662	3	2	0	1	0.6666666666666666	0.6628	DOP1A	PF04118	7.0	37.0	False	285.0	CL0020	TPR
PFAM0000663	3	2	0	1	0.6666666666666666	0.6666666666666666	DOP1A	PF24597	5.0	37.0	False	156.0	CL0020	TPR
PFAM0000664	3	2	0	1	0.6666666666666666	0.6666666666666666	DOP1A	PF24601	2.0	37.0	False	375.0	CL0020	TPR
PFAM0000665	3	2	0	1	0.6666666666666666	0.6666666666666666	DOP1A	PF24598	11.0	37.0	False	362.0	CL0020	TPR
PFAM0000666	24	21	1	2	0.875	0.8986125	PLOD1	PF03171	2.0	19.0	False	90.0	CL0029	Cupin
PFAM0000670	14	11	0	3	0.7857142857142857	0.7948785714285714	OXCT1	PF01144	7.0	17.0	False	226.0	CL0063	NADP_Rossmann
PFAM0000671	14	7	5	2	0.5	0.7359214285714285	OXCT1	PF01144	8.0	17.0	False	198.0	CL0063	NADP_Rossmann
PFAM0000672	10	9	0	1	0.9	0.9	ZNF324	PF01352	2.0	3.0	False	41.0	PF01352	
PFAM0000673	10	9	0	1	0.9	0.9	ZNF324	PF00096	1.0	3.0	True	23.0	CL0361	C2H2-zf
PFAM0000674	10	9	0	1	0.9	0.9	ZNF324	PF00096	1.0	3.0	True	23.0	CL0361	C2H2-zf
PFAM0000675	10	9	0	1	0.9	0.9	ZNF324	PF00096	1.0	3.0	True	23.0	CL0361	C2H2-zf
PFAM0000676	10	9	0	1	0.9	0.9	ZNF324	PF00096	1.0	3.0	True	23.0	CL0361	C2H2-zf
PFAM0000677	10	9	0	1	0.9	0.9	ZNF324	PF00096	1.0	3.0	True	23.0	CL0361	C2H2-zf
PFAM0000678	10	9	0	1	0.9	0.9	ZNF324	PF00096	1.0	3.0	True	23.0	CL0361	C2H2-zf
PFAM0000679	10	9	0	1	0.9	0.9	ZNF324	PF00096	1.0	3.0	True	23.0	CL0361	C2H2-zf
PFAM0000680	10	9	0	1	0.9	0.9	ZNF324	PF00096	1.0	3.0	True	23.0	CL0361	C2H2-zf
PFAM0000681	1	0	1	0	0.0	0.675	ZNF416	PF01352	1.0	4.0	True	40.0	PF01352	
PFAM0000682	1	1	0	0	1.0	1.0	ZNF416	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0000683	1	1	0	0	1.0	1.0	ZNF416	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
